,ID,GrossMonthlyIncome,CreditCardPayment,CarPayment,StudentLoanPayments,AppraisedValue,DownPayment,LoanAmount,MonthlyMortgagePayment,CreditScore,Approval,Reason
9211,9212,4126.0,238.0,404.0,236.0,452367.0,27142.02,425224.98,3120.15,530,No,"Credit Score is too low, should be 640 or above"
9212,9213,7677.0,474.0,426.0,344.0,325272.0,26021.76,299250.24,1261.65,822,No,"DTI is high, should be 43 or less prefereably less than 28%"
9213,9214,4593.0,485.0,496.0,332.0,260341.0,44257.97,216083.03,911.01,828,No,"DTI is high, should be 43 or less prefereably less than 28%"
9214,9215,7688.0,289.0,360.0,226.0,478497.0,57419.64,421077.36,3089.72,541,No,"Credit Score is too low, should be 640 or above"
9215,9216,6943.0,397.0,486.0,296.0,243875.0,70723.75,173151.25,730.01,807,Yes,You pass all criteria
9216,9217,6681.0,250.0,386.0,381.0,402557.0,76485.83,326071.17,2392.59,536,No,"Credit Score is too low, should be 640 or above"
9217,9218,9362.0,288.0,381.0,364.0,479187.0,129380.49,349806.51,2097.27,667,Yes,You pass all criteria
9218,9219,4251.0,387.0,362.0,424.0,415394.0,74770.92,340623.08,1626.19,765,No,"DTI is high, should be 43 or less prefereably less than 28%"
9219,9220,8771.0,431.0,472.0,237.0,319183.0,89371.24,229811.76,1377.84,684,Yes,You pass all criteria
9220,9221,5961.0,273.0,402.0,406.0,247893.0,64452.18,183440.82,875.77,757,Yes,You pass all criteria
9221,9222,7899.0,344.0,376.0,283.0,378007.0,37800.7,340206.3,1826.3,740,No,"DTI is high, should be 43 or less prefereably less than 28%"
9222,9223,2529.0,404.0,443.0,229.0,447996.0,129918.84,318077.16,2333.94,558,No,"Credit Score is too low, should be 640 or above"
9223,9224,6582.0,375.0,469.0,322.0,405694.0,93309.62,312384.38,1676.95,747,No,"DTI is high, should be 43 or less prefereably less than 28%"
9224,9225,4573.0,368.0,474.0,415.0,335048.0,23453.36,311594.64,1313.7,816,No,"DTI is high, should be 43 or less prefereably less than 28%"
9225,9226,6477.0,332.0,499.0,252.0,347887.0,59140.79,288746.21,2118.72,563,No,"Credit Score is too low, should be 640 or above"
9226,9227,4327.0,208.0,417.0,306.0,365556.0,40211.16,325344.84,2164.53,621,No,"Credit Score is too low, should be 640 or above"
9227,9228,9339.0,382.0,469.0,235.0,461374.0,41523.66,419850.34,2253.85,742,No,"DTI is high, should be 43 or less prefereably less than 28%"
9228,9229,5021.0,219.0,427.0,356.0,478331.0,124366.06,353964.94,1689.88,752,No,"DTI is high, should be 43 or less prefereably less than 28%"
9229,9230,7956.0,403.0,383.0,321.0,392534.0,70656.12,321877.88,1536.69,772,No,"DTI is high, should be 43 or less prefereably less than 28%"
9230,9231,4146.0,471.0,384.0,239.0,266174.0,21293.92,244880.08,1796.84,529,No,"Credit Score is too low, should be 640 or above"
9231,9232,6763.0,294.0,395.0,377.0,280530.0,14026.5,266503.5,1955.51,521,No,"Credit Score is too low, should be 640 or above"
9232,9233,6799.0,467.0,382.0,317.0,412695.0,61904.25,350790.75,1478.95,845,No,"DTI is high, should be 43 or less prefereably less than 28%"
9233,9234,2005.0,384.0,407.0,403.0,232625.0,46525.0,186100.0,1365.54,546,No,"Credit Score is too low, should be 640 or above"
9234,9235,5116.0,492.0,409.0,362.0,346486.0,62367.48,284118.52,2084.76,528,No,"Credit Score is too low, should be 640 or above"
9235,9236,8064.0,345.0,484.0,441.0,381845.0,22910.7,358934.3,1713.61,788,No,"DTI is high, should be 43 or less prefereably less than 28%"
9236,9237,7175.0,361.0,426.0,348.0,339254.0,81420.96,257833.04,1715.37,632,No,"Credit Score is too low, should be 640 or above"
9237,9238,4588.0,400.0,360.0,362.0,392899.0,70721.82,322177.18,1538.12,768,No,"DTI is high, should be 43 or less prefereably less than 28%"
9238,9239,7041.0,281.0,412.0,229.0,312829.0,28154.61,284674.39,1893.95,607,No,"Credit Score is too low, should be 640 or above"
9239,9240,5794.0,327.0,447.0,440.0,391281.0,93907.44,297373.56,1419.71,789,No,"DTI is high, should be 43 or less prefereably less than 28%"
9240,9241,7373.0,258.0,497.0,388.0,307551.0,21528.57,286022.43,2098.73,528,No,"Credit Score is too low, should be 640 or above"
9241,9242,9572.0,332.0,496.0,325.0,253744.0,63436.0,190308.0,1396.41,562,No,"Credit Score is too low, should be 640 or above"
9242,9243,4248.0,318.0,457.0,356.0,264177.0,29059.47,235117.53,1564.24,641,No,"DTI is high, should be 43 or less prefereably less than 28%"
9243,9244,7473.0,357.0,435.0,354.0,440977.0,44097.7,396879.3,2912.16,523,No,"Credit Score is too low, should be 640 or above"
9244,9245,8634.0,443.0,355.0,344.0,448935.0,76318.95,372616.05,2234.02,669,No,"DTI is high, should be 43 or less prefereably less than 28%"
9245,9246,8368.0,264.0,388.0,429.0,323631.0,80907.75,242723.25,1614.84,619,No,"Credit Score is too low, should be 640 or above"
9246,9247,2081.0,425.0,441.0,448.0,255230.0,56150.6,199079.4,1068.7,733,No,"DTI is high, should be 43 or less prefereably less than 28%"
9247,9248,8250.0,413.0,390.0,366.0,408310.0,20415.5,387894.5,1851.87,762,No,"DTI is high, should be 43 or less prefereably less than 28%"
9248,9249,3879.0,292.0,399.0,270.0,260995.0,13049.75,247945.25,1045.35,834,No,"DTI is high, should be 43 or less prefereably less than 28%"
9249,9250,7506.0,481.0,371.0,393.0,445317.0,48984.87,396332.13,2376.21,656,No,"DTI is high, should be 43 or less prefereably less than 28%"
9250,9251,7152.0,418.0,484.0,390.0,271810.0,67952.5,203857.5,859.47,848,Yes,You pass all criteria
9251,9252,5127.0,398.0,461.0,413.0,461263.0,87639.97,373623.03,2485.72,609,No,"Credit Score is too low, should be 640 or above"
9252,9253,5073.0,259.0,457.0,442.0,395206.0,35568.54,359637.46,1516.25,818,No,"DTI is high, should be 43 or less prefereably less than 28%"
9253,9254,5737.0,398.0,430.0,447.0,390317.0,35128.53,355188.47,2606.25,563,No,"Credit Score is too low, should be 640 or above"
9254,9255,5926.0,383.0,380.0,295.0,438487.0,74542.79,363944.21,2421.33,643,No,"DTI is high, should be 43 or less prefereably less than 28%"
9255,9256,5778.0,401.0,465.0,298.0,290847.0,69803.28,221043.72,1470.61,630,No,"Credit Score is too low, should be 640 or above"
9256,9257,2449.0,408.0,495.0,320.0,390635.0,46876.2,343758.8,1449.3,822,No,"DTI is high, should be 43 or less prefereably less than 28%"
9257,9258,6336.0,446.0,365.0,400.0,384266.0,111437.14,272828.86,1150.26,846,Yes,You pass all criteria
9258,9259,8384.0,491.0,454.0,432.0,459665.0,124109.55,335555.45,2232.46,646,No,"DTI is high, should be 43 or less prefereably less than 28%"
9259,9260,4054.0,293.0,394.0,214.0,379617.0,102496.59,277120.41,1843.69,650,No,"DTI is high, should be 43 or less prefereably less than 28%"
9260,9261,6324.0,472.0,465.0,254.0,402677.0,80535.4,322141.6,2363.76,554,No,"Credit Score is too low, should be 640 or above"
9261,9262,3398.0,459.0,414.0,350.0,347646.0,55623.36,292022.64,2142.76,699,No,"DTI is high, should be 43 or less prefereably less than 28%"
9262,9263,5227.0,461.0,380.0,321.0,488996.0,88019.28,400976.72,2152.53,702,No,"DTI is high, should be 43 or less prefereably less than 28%"
9263,9264,4212.0,332.0,378.0,383.0,432611.0,25956.66,406654.34,1941.43,792,No,"DTI is high, should be 43 or less prefereably less than 28%"
9264,9265,2726.0,344.0,458.0,270.0,396837.0,99209.25,297627.75,2183.89,547,No,"Credit Score is too low, should be 640 or above"
9265,9266,3411.0,489.0,409.0,324.0,322389.0,25791.12,296597.88,2176.33,545,No,"Credit Score is too low, should be 640 or above"
9266,9267,6551.0,415.0,444.0,319.0,402707.0,64433.12,338273.88,2482.13,579,No,"Credit Score is too low, should be 640 or above"
9267,9268,5801.0,416.0,421.0,313.0,260810.0,15648.6,245161.4,1033.61,830,No,"DTI is high, should be 43 or less prefereably less than 28%"
9268,9269,8046.0,416.0,385.0,401.0,253462.0,20276.96,233185.04,1551.39,603,No,"Credit Score is too low, should be 640 or above"
9269,9270,9669.0,277.0,444.0,307.0,406437.0,109737.99,296699.01,2177.07,514,No,"Credit Score is too low, should be 640 or above"
9270,9271,8807.0,393.0,367.0,400.0,369346.0,18467.3,350878.7,2334.4,643,No,"DTI is high, should be 43 or less prefereably less than 28%"
9271,9272,3035.0,374.0,421.0,332.0,444467.0,35557.36,408909.64,1952.2,773,No,"DTI is high, should be 43 or less prefereably less than 28%"
9272,9273,9465.0,203.0,392.0,229.0,307331.0,70686.13,236644.87,1129.78,755,Yes,You pass all criteria
9273,9274,7302.0,228.0,411.0,302.0,484980.0,33948.6,451031.4,1901.57,823,No,"DTI is high, should be 43 or less prefereably less than 28%"
9274,9275,2029.0,401.0,473.0,395.0,271706.0,62492.38,209213.62,882.05,814,No,"DTI is high, should be 43 or less prefereably less than 28%"
9275,9276,7244.0,265.0,391.0,312.0,238378.0,47675.6,190702.4,1399.31,534,No,"Credit Score is too low, should be 640 or above"
9276,9277,9468.0,343.0,367.0,398.0,328755.0,72326.1,256428.9,1706.03,606,No,"Credit Score is too low, should be 640 or above"
9277,9278,2914.0,441.0,399.0,360.0,474081.0,28444.86,445636.14,2127.54,757,No,"DTI is high, should be 43 or less prefereably less than 28%"
9278,9279,9245.0,479.0,392.0,425.0,275583.0,55116.6,220466.4,1617.7,529,No,"Credit Score is too low, should be 640 or above"
9279,9280,8398.0,387.0,413.0,442.0,231896.0,32465.44,199430.56,840.81,831,No,"DTI is high, should be 43 or less prefereably less than 28%"
9280,9281,7037.0,297.0,352.0,247.0,275578.0,41336.7,234241.3,1558.41,646,No,"DTI is high, should be 43 or less prefereably less than 28%"
9281,9282,9008.0,326.0,378.0,266.0,378493.0,56773.95,321719.05,1928.87,653,No,"DTI is high, should be 43 or less prefereably less than 28%"
9282,9283,4313.0,204.0,391.0,392.0,260139.0,70237.53,189901.47,1019.43,702,No,"DTI is high, should be 43 or less prefereably less than 28%"
9283,9284,8336.0,350.0,417.0,245.0,413852.0,20692.6,393159.4,2615.7,628,No,"Credit Score is too low, should be 640 or above"
9284,9285,6354.0,317.0,352.0,379.0,413510.0,78566.9,334943.1,2457.69,501,No,"Credit Score is too low, should be 640 or above"
9285,9286,7375.0,355.0,421.0,345.0,359917.0,50388.38,309528.62,2059.3,640,No,"Credit Score is too low, should be 640 or above"
9286,9287,4268.0,411.0,453.0,260.0,445511.0,40095.99,405415.01,2974.79,578,No,"Credit Score is too low, should be 640 or above"
9287,9288,7774.0,402.0,476.0,385.0,376587.0,67785.66,308801.34,1851.42,696,No,"DTI is high, should be 43 or less prefereably less than 28%"
9288,9289,9552.0,245.0,454.0,244.0,318667.0,38240.04,280426.96,1681.3,663,No,"DTI is high, should be 43 or less prefereably less than 28%"
9289,9290,9010.0,334.0,364.0,369.0,462577.0,83263.86,379313.14,1599.2,828,No,"DTI is high, should be 43 or less prefereably less than 28%"
9290,9291,2164.0,477.0,494.0,347.0,275822.0,71713.72,204108.28,1497.67,523,No,"Credit Score is too low, should be 640 or above"
9291,9292,3721.0,203.0,353.0,377.0,471196.0,122510.96,348685.04,2090.54,680,No,"DTI is high, should be 43 or less prefereably less than 28%"
9292,9293,3138.0,380.0,468.0,433.0,459208.0,36736.64,422471.36,3099.95,588,No,"Credit Score is too low, should be 640 or above"
9293,9294,8665.0,342.0,381.0,258.0,373159.0,37315.9,335843.1,2464.3,518,No,"Credit Score is too low, should be 640 or above"
9294,9295,6082.0,276.0,427.0,210.0,439836.0,101162.28,338673.72,2030.52,692,No,"DTI is high, should be 43 or less prefereably less than 28%"
9295,9296,8947.0,263.0,448.0,353.0,409508.0,36855.72,372652.28,2734.39,567,No,"Credit Score is too low, should be 640 or above"
9296,9297,2460.0,230.0,419.0,379.0,333388.0,83347.0,250041.0,1499.12,677,No,"DTI is high, should be 43 or less prefereably less than 28%"
9297,9298,3098.0,313.0,407.0,364.0,338673.0,98215.17,240457.83,1764.39,539,No,"Credit Score is too low, should be 640 or above"
9298,9299,8821.0,486.0,375.0,227.0,453253.0,22662.65,430590.35,2311.5,724,No,"DTI is high, should be 43 or less prefereably less than 28%"
9299,9300,4631.0,349.0,408.0,294.0,370940.0,92735.0,278205.0,1328.19,774,No,"DTI is high, should be 43 or less prefereably less than 28%"
9300,9301,5710.0,308.0,493.0,350.0,350212.0,101561.48,248650.52,1824.51,519,No,"Credit Score is too low, should be 640 or above"
9301,9302,2876.0,435.0,423.0,323.0,486181.0,97236.2,388944.8,2853.94,572,No,"Credit Score is too low, should be 640 or above"
9302,9303,5242.0,318.0,493.0,398.0,296375.0,59275.0,237100.0,1272.8,722,No,"DTI is high, should be 43 or less prefereably less than 28%"
9303,9304,4441.0,399.0,421.0,221.0,397462.0,39746.2,357715.8,2379.89,648,No,"DTI is high, should be 43 or less prefereably less than 28%"
9304,9305,5411.0,450.0,420.0,392.0,274817.0,76948.76,197868.24,944.65,754,Yes,You pass all criteria
9305,9306,9404.0,440.0,359.0,288.0,388365.0,89323.95,299041.05,1792.9,696,Yes,You pass all criteria
9306,9307,6420.0,285.0,498.0,403.0,459979.0,68996.85,390982.15,2868.89,576,No,"Credit Score is too low, should be 640 or above"
9307,9308,6774.0,214.0,443.0,399.0,497678.0,94558.82,403119.18,1924.55,776,No,"DTI is high, should be 43 or less prefereably less than 28%"
9308,9309,4607.0,435.0,498.0,275.0,407592.0,81518.4,326073.6,1750.43,739,No,"DTI is high, should be 43 or less prefereably less than 28%"
9309,9310,8714.0,213.0,365.0,390.0,440234.0,114460.84,325773.16,1748.82,650,Yes,You pass all criteria
9310,9311,2906.0,397.0,350.0,436.0,451314.0,112828.5,338485.5,2483.69,561,No,"Credit Score is too low, should be 640 or above"
9311,9312,8606.0,334.0,446.0,355.0,406354.0,28444.78,377909.22,2514.24,642,No,"DTI is high, should be 43 or less prefereably less than 28%"
9312,9313,2821.0,204.0,421.0,325.0,290261.0,55149.59,235111.41,1262.13,716,No,"DTI is high, should be 43 or less prefereably less than 28%"
9313,9314,8452.0,280.0,449.0,412.0,309690.0,58841.1,250848.9,1503.97,653,No,"DTI is high, should be 43 or less prefereably less than 28%"
9314,9315,6327.0,418.0,378.0,216.0,437941.0,74449.97,363491.03,1735.36,782,No,"DTI is high, should be 43 or less prefereably less than 28%"
9315,9316,4910.0,202.0,399.0,396.0,415330.0,62299.5,353030.5,2116.6,680,No,"DTI is high, should be 43 or less prefereably less than 28%"
9316,9317,9435.0,463.0,489.0,386.0,370440.0,22226.4,348213.6,1468.08,804,No,"DTI is high, should be 43 or less prefereably less than 28%"
9317,9318,5266.0,491.0,355.0,413.0,413947.0,41394.7,372552.3,2233.64,665,No,"DTI is high, should be 43 or less prefereably less than 28%"
9318,9319,9268.0,440.0,478.0,407.0,480520.0,105714.4,374805.6,2750.19,540,No,"Credit Score is too low, should be 640 or above"
9319,9320,8482.0,432.0,358.0,442.0,302118.0,75529.5,226588.5,1662.63,599,No,"Credit Score is too low, should be 640 or above"
9320,9321,4002.0,464.0,470.0,349.0,332725.0,26618.0,306107.0,1835.27,655,No,"DTI is high, should be 43 or less prefereably less than 28%"
9321,9322,3049.0,255.0,354.0,401.0,358696.0,82500.08,276195.92,1164.45,827,No,"DTI is high, should be 43 or less prefereably less than 28%"
9322,9323,3486.0,243.0,499.0,290.0,378715.0,53020.1,325694.9,1373.14,749,No,"DTI is high, should be 43 or less prefereably less than 28%"
9323,9324,7558.0,395.0,406.0,234.0,476843.0,90600.17,386242.83,1628.42,839,No,"DTI is high, should be 43 or less prefereably less than 28%"
9324,9325,9102.0,489.0,385.0,273.0,278673.0,27867.3,250805.7,1503.71,653,No,"DTI is high, should be 43 or less prefereably less than 28%"
9325,9326,8916.0,382.0,382.0,430.0,257377.0,23163.93,234213.07,1118.17,788,No,"DTI is high, should be 43 or less prefereably less than 28%"
9326,9327,6714.0,428.0,380.0,382.0,438315.0,127111.35,311203.65,1312.05,827,Yes,You pass all criteria
9327,9328,3167.0,433.0,464.0,368.0,384632.0,50002.16,334629.84,2226.3,639,No,"Credit Score is too low, should be 640 or above"
9328,9329,8866.0,276.0,362.0,404.0,492193.0,103360.53,388832.47,2853.11,516,No,"Credit Score is too low, should be 640 or above"
9329,9330,5713.0,257.0,389.0,254.0,436713.0,74241.21,362471.79,2659.69,749,No,"DTI is high, should be 43 or less prefereably less than 28%"
9330,9331,4942.0,250.0,418.0,404.0,459835.0,101163.7,358671.3,1712.35,773,No,"DTI is high, should be 43 or less prefereably less than 28%"
9331,9332,5813.0,435.0,484.0,368.0,498902.0,109758.44,389143.56,2855.4,509,No,"Credit Score is too low, should be 640 or above"
9332,9333,5014.0,375.0,411.0,448.0,443115.0,110778.75,332336.25,1586.62,759,No,"DTI is high, should be 43 or less prefereably less than 28%"
9333,9334,7692.0,337.0,398.0,392.0,485756.0,48575.6,437180.4,2346.88,747,No,"DTI is high, should be 43 or less prefereably less than 28%"
9334,9335,5718.0,470.0,438.0,336.0,440758.0,114597.08,326160.92,1557.14,754,No,"DTI is high, should be 43 or less prefereably less than 28%"
9335,9336,7826.0,312.0,410.0,308.0,430776.0,68924.16,361851.84,2655.14,561,No,"Credit Score is too low, should be 640 or above"
9336,9337,8167.0,429.0,466.0,288.0,499957.0,64994.41,434962.59,2076.58,751,No,"DTI is high, should be 43 or less prefereably less than 28%"
9337,9338,3878.0,396.0,414.0,415.0,321004.0,89881.12,231122.88,1103.42,779,No,"DTI is high, should be 43 or less prefereably less than 28%"
9338,9339,3582.0,315.0,465.0,327.0,497971.0,49797.1,448173.9,1889.52,801,No,"DTI is high, should be 43 or less prefereably less than 28%"
9339,9340,6495.0,204.0,419.0,281.0,457604.0,77792.68,379811.32,2526.89,624,No,"Credit Score is too low, should be 640 or above"
9340,9341,3637.0,222.0,438.0,289.0,318258.0,22278.06,295979.94,1969.16,646,No,"DTI is high, should be 43 or less prefereably less than 28%"
9341,9342,5684.0,252.0,431.0,401.0,247653.0,27241.83,220411.17,1052.28,781,No,"DTI is high, should be 43 or less prefereably less than 28%"
9342,9343,7700.0,410.0,377.0,264.0,345505.0,100196.45,245308.55,1799.99,534,No,"Credit Score is too low, should be 640 or above"
9343,9344,7599.0,411.0,396.0,291.0,300308.0,51052.36,249255.64,1050.87,804,No,"DTI is high, should be 43 or less prefereably less than 28%"
9344,9345,2846.0,495.0,390.0,415.0,381003.0,99060.78,281942.22,2068.79,544,No,"Credit Score is too low, should be 640 or above"
9345,9346,5427.0,288.0,451.0,343.0,267736.0,13386.8,254349.2,1524.95,693,No,"DTI is high, should be 43 or less prefereably less than 28%"
9346,9347,3729.0,437.0,354.0,415.0,293633.0,41108.62,252524.38,1852.93,502,No,"Credit Score is too low, should be 640 or above"
9347,9348,7849.0,215.0,475.0,236.0,268045.0,61650.35,206394.65,1237.44,662,Yes,You pass all criteria
9348,9349,4912.0,485.0,495.0,377.0,300480.0,18028.8,282451.2,1190.83,842,No,"DTI is high, should be 43 or less prefereably less than 28%"
9349,9350,2457.0,261.0,420.0,381.0,351745.0,35174.5,316570.5,1334.67,805,No,"DTI is high, should be 43 or less prefereably less than 28%"
9350,9351,4086.0,225.0,487.0,395.0,320599.0,89767.72,230831.28,1239.15,738,No,"DTI is high, should be 43 or less prefereably less than 28%"
9351,9352,3539.0,497.0,494.0,315.0,432178.0,34574.24,397603.76,2645.27,639,No,"Credit Score is too low, should be 640 or above"
